,action,instance_id,step,type,strtype
28686,1,7705,8,"['16', '14']","['16', '14']"
28687,8,7705,9,['24'],['24']
28688,4,7705,10,['14'],['14']
28689,9,7705,11,"['24', '24']","['24', '24']"
28690,9,7706,0,['24'],['24']
28691,9,7706,1,"['24', '24']","['24', '24']"
28692,8,7706,2,"['16', '14']","['16', '14']"
28693,7,7706,3,['26'],['26']
28694,6,7706,4,['14'],['14']
28695,9,7706,5,['24'],['24']
28696,7,7706,6,['26'],['26']
28697,5,7706,7,"['24', '26']","['24', '26']"
28698,6,7706,8,"['14', '14']","['14', '14']"
28699,4,7706,9,"['24', '24']","['24', '24']"
28700,3,7706,10,['14'],['14']
28701,8,7706,11,['16'],['16']
28702,9,7707,0,['14'],['14']
28703,8,7707,1,['24'],['24']
28704,7,7707,2,['26'],['26']
28705,9,7707,3,"['14', '14']","['14', '14']"
28706,8,7707,4,['24'],['24']
28707,6,7707,5,"['26', '24']","['26', '24']"
28708,5,7707,6,['16'],['16']
28709,8,7707,7,"['24', '24']","['24', '24']"
28710,4,7707,8,"['24', '24']","['24', '24']"
28711,1,7707,9,"['16', '14']","['16', '14']"
28712,7,7707,10,['26'],['26']
28713,9,7707,11,['14'],['14']
28714,9,7708,0,"['24', '24']","['24', '24']"
28715,8,7708,1,"['24', '26']","['24', '26']"
28716,9,7708,2,"['24', '24']","['24', '24']"
28717,9,7708,3,['24'],['24']
28718,7,7708,4,"['14', '14']","['14', '14']"
28719,6,7708,5,['26'],['26']
28720,7,7708,6,['14'],['14']
28721,5,7708,7,['14'],['14']
28722,4,7708,8,['16'],['16']
28723,6,7708,9,['26'],['26']
28724,8,7708,10,['24'],['24']
28725,1,7708,11,"['14', '16']","['14', '16']"
28726,9,7709,0,['14'],['14']
28727,8,7709,1,['24'],['24']
28728,9,7709,2,"['14', '14']","['14', '14']"
28729,8,7709,3,['24'],['24']
28730,7,7709,4,"['14', '16']","['14', '16']"
28731,6,7709,5,['16'],['16']
28732,9,7709,6,['14'],['14']
28733,5,7709,7,['26'],['26']
28734,8,7709,8,"['24', '24']","['24', '24']"
28735,1,7709,9,"['26', '24']","['26', '24']"
28736,4,7709,10,"['24', '24']","['24', '24']"
28737,5,7709,11,['26'],['26']
28738,9,7710,0,['14'],['14']
28739,8,7710,1,"['24', '24']","['24', '24']"
28740,9,7710,2,"['14', '14']","['14', '14']"
28741,7,7710,3,"['16', '14']","['16', '14']"
28742,8,7710,4,['24'],['24']
28743,6,7710,5,"['24', '24']","['24', '24']"
28744,5,7710,6,['26'],['26']
28745,8,7710,7,['24'],['24']
28746,5,7710,8,['26'],['26']
28747,1,7710,9,"['24', '26']","['24', '26']"
28748,4,7710,10,['16'],['16']
28749,9,7710,11,['14'],['14']
28750,9,7711,0,['14'],['14']
28751,8,7711,1,"['14', '16']","['14', '16']"
28752,9,7711,2,"['14', '14']","['14', '14']"
28753,7,7711,3,"['26', '24']","['26', '24']"
28754,6,7711,4,['24'],['24']
28755,5,7711,5,['26'],['26']
28756,6,7711,6,"['24', '24']","['24', '24']"
28757,4,7711,7,"['24', '24']","['24', '24']"
28758,5,7711,8,['26'],['26']
28759,9,7711,9,['14'],['14']
28760,3,7711,10,['16'],['16']
28761,2,7711,11,['24'],['24']
28762,9,7712,0,"['24', '26']","['24', '26']"
28763,9,7712,1,['24'],['24']
28764,8,7712,2,['16'],['16']
28765,7,7712,3,['26'],['26']
28766,6,7712,4,['14'],['14']
28767,9,7712,5,['24'],['24']
28768,5,7712,6,"['16', '14']","['16', '14']"
28769,7,7712,7,['26'],['26']
28770,4,7712,8,"['24', '24']","['24', '24']"
28771,6,7712,9,"['14', '14']","['14', '14']"
28772,1,7712,10,"['24', '24']","['24', '24']"
28773,3,7712,11,['14'],['14']
28774,9,7713,0,['26'],['26']
28775,9,7713,1,['26'],['26']
28776,8,7713,2,['24'],['24']
28777,8,7713,3,['24'],['24']
28778,7,7713,4,"['14', '14']","['14', '14']"
28779,7,7713,5,['14'],['14']
28780,6,7713,6,['16'],['16']
28781,8,7713,7,"['24', '24']","['24', '24']"
28782,5,7713,8,['14'],['14']
28783,1,7713,9,"['16', '14']","['16', '14']"
28784,5,7713,10,"['24', '26']","['24', '26']"
28785,4,7713,11,"['24', '24']","['24', '24']"
28786,9,7714,0,['14'],['14']
28787,8,7714,1,['24'],['24']
28788,9,7714,2,"['14', '14']","['14', '14']"
28789,7,7714,3,"['16', '14']","['16', '14']"
28790,6,7714,4,['26'],['26']
28791,8,7714,5,"['24', '24']","['24', '24']"
28792,5,7714,6,"['24', '26']","['24', '26']"
28793,8,7714,7,['24'],['24']
28794,6,7714,8,['26'],['26']
28795,4,7714,9,['16'],['16']
28796,1,7714,10,"['24', '24']","['24', '24']"
28797,9,7714,11,['14'],['14']
28798,9,7715,0,"['16', '14']","['16', '14']"
28799,8,7715,1,"['14', '14']","['14', '14']"
28800,7,7715,2,['26'],['26']
28801,6,7715,3,"['24', '24']","['24', '24']"
28802,9,7715,4,['16'],['16']
28803,5,7715,5,"['24', '24']","['24', '24']"
28804,6,7715,6,['24'],['24']
28805,1,7715,7,"['26', '24']","['26', '24']"
28806,5,7715,8,['24'],['24']
28807,7,7715,9,['26'],['26']
28808,8,7715,10,['14'],['14']
28809,8,7715,11,['14'],['14']
28810,9,7716,0,"['26', '24']","['26', '24']"
28811,8,7716,1,['24'],['24']
28812,7,7716,2,"['16', '14']","['16', '14']"
28813,6,7716,3,['14'],['14']
28814,8,7716,4,"['24', '24']","['24', '24']"
28815,6,7716,5,['14'],['14']
28816,5,7716,6,"['24', '24']","['24', '24']"
28817,9,7716,7,['26'],['26']
28818,4,7716,8,['26'],['26']
28819,3,7716,9,['16'],['16']
28820,8,7716,10,['24'],['24']
28821,1,7716,11,"['14', '14']","['14', '14']"
28822,9,7717,0,"['24', '24']","['24', '24']"
28823,8,7717,1,['16'],['16']
28824,7,7717,2,"['24', '26']","['24', '26']"
28825,9,7717,3,['24'],['24']
28826,6,7717,4,['26'],['26']
28827,5,7717,5,"['16', '14']","['16', '14']"
28828,4,7717,6,"['14', '14']","['14', '14']"
28829,9,7717,7,"['24', '24']","['24', '24']"
28830,6,7717,8,['26'],['26']
28831,7,7717,9,['24'],['24']
28832,3,7717,10,['14'],['14']
28833,2,7717,11,['14'],['14']
28834,9,7718,0,['24'],['24']
28835,9,7718,1,"['24', '24']","['24', '24']"
28836,8,7718,2,"['24', '26']","['24', '26']"
28837,7,7718,3,"['16', '14']","['16', '14']"
28838,9,7718,4,['24'],['24']
28839,6,7718,5,['14'],['14']
28840,6,7718,6,"['14', '14']","['14', '14']"
28841,5,7718,7,['26'],['26']
28842,8,7718,8,"['24', '24']","['24', '24']"
28843,4,7718,9,['16'],['16']
28844,3,7718,10,['14'],['14']
28845,5,7718,11,['26'],['26']
28846,9,7719,0,['14'],['14']
28847,8,7719,1,['24'],['24']
28848,7,7719,2,['16'],['16']
28849,9,7719,3,['14'],['14']
28850,6,7719,4,"['24', '26']","['24', '26']"
28851,8,7719,5,"['24', '24']","['24', '24']"
28852,5,7719,6,"['14', '16']","['14', '16']"
28853,4,7719,7,"['24', '24']","['24', '24']"
28854,3,7719,8,['26'],['26']
28855,2,7719,9,['26'],['26']
28856,9,7719,10,"['14', '14']","['14', '14']"
28857,8,7719,11,['24'],['24']
28858,9,7720,0,"['14', '14']","['14', '14']"
28859,8,7720,1,['26'],['26']
28860,8,7720,2,['26'],['26']
28861,7,7720,3,"['24', '26']","['24', '26']"
28862,6,7720,4,"['16', '14']","['16', '14']"
28863,7,7720,5,['24'],['24']
28864,5,7720,6,['16'],['16']
28865,4,7720,7,['24'],['24']
28866,1,7720,8,"['24', '24']","['24', '24']"
28867,9,7720,9,['14'],['14']
28868,9,7720,10,['14'],['14']
28869,5,7720,11,"['24', '24']","['24', '24']"
28870,9,7721,0,"['26', '24']","['26', '24']"
28871,9,7721,1,['26'],['26']
28872,8,7721,2,['24'],['24']
28873,7,7721,3,"['14', '16']","['14', '16']"
28874,8,7721,4,['24'],['24']
28875,7,7721,5,['14'],['14']
28876,6,7721,6,['26'],['26']
28877,8,7721,7,"['24', '24']","['24', '24']"
28878,5,7721,8,"['14', '14']","['14', '14']"
28879,4,7721,9,['16'],['16']
28880,1,7721,10,"['24', '24']","['24', '24']"
28881,5,7721,11,['14'],['14']
28882,9,7722,0,"['14', '14']","['14', '14']"
28883,8,7722,1,['24'],['24']
28884,7,7722,2,"['26', '24']","['26', '24']"
28885,6,7722,3,['16'],['16']
28886,8,7722,4,['24'],['24']
28887,5,7722,5,"['14', '16']","['14', '16']"
28888,4,7722,6,['26'],['26']
28889,9,7722,7,['14'],['14']
28890,3,7722,8,['26'],['26']
28891,9,7722,9,['14'],['14']
28892,8,7722,10,"['24', '24']","['24', '24']"
28893,1,7722,11,"['24', '24']","['24', '24']"
28894,9,7723,0,"['24', '24']","['24', '24']"
28895,8,7723,1,['14'],['14']
28896,7,7723,2,['26'],['26']
28897,8,7723,3,"['14', '14']","['14', '14']"
28898,9,7723,4,"['24', '24']","['24', '24']"
28899,9,7723,5,['24'],['24']
28900,6,7723,6,['24'],['24']
28901,5,7723,7,"['26', '24']","['26', '24']"
28902,7,7723,8,['26'],['26']
28903,4,7723,9,['16'],['16']
28904,1,7723,10,"['14', '16']","['14', '16']"
28905,8,7723,11,['14'],['14']
28906,9,7724,0,['16'],['16']
28907,8,7724,1,"['14', '14']","['14', '14']"
28908,8,7724,2,['14'],['14']
28909,7,7724,3,"['16', '14']","['16', '14']"
28910,6,7724,4,['26'],['26']
28911,5,7724,5,"['26', '24']","['26', '24']"
28912,8,7724,6,['14'],['14']
28913,6,7724,7,['26'],['26']
28914,4,7724,8,"['24', '24']","['24', '24']"
28915,1,7724,9,"['24', '24']","['24', '24']"
28916,3,7724,10,['24'],['24']
28917,2,7724,11,['24'],['24']
28918,9,7725,0,"['24', '24']","['24', '24']"
28919,9,7725,1,['24'],['24']
28920,9,7725,2,"['24', '24']","['24', '24']"
28921,8,7725,3,['24'],['24']
28922,7,7725,4,"['24', '26']","['24', '26']"
28923,6,7725,5,['16'],['16']
28924,5,7725,6,['14'],['14']
28925,4,7725,7,['26'],['26']
28926,3,7725,8,['26'],['26']
28927,1,7725,9,"['16', '14']","['16', '14']"
28928,5,7725,10,['14'],['14']
28929,8,7725,11,"['14', '14']","['14', '14']"
28930,9,7726,0,['24'],['24']
28931,8,7726,1,['14'],['14']
28932,9,7726,2,"['24', '24']","['24', '24']"
28933,7,7726,3,['26'],['26']
28934,8,7726,4,"['14', '14']","['14', '14']"
28935,6,7726,5,"['24', '26']","['24', '26']"
28936,9,7726,6,"['24', '24']","['24', '24']"
28937,5,7726,7,['16'],['16']
28938,1,7726,8,"['16', '14']","['16', '14']"
28939,6,7726,9,['24'],['24']
28940,8,7726,10,['14'],['14']
28941,7,7726,11,['26'],['26']
28942,9,7727,0,['14'],['14']
28943,8,7727,1,['16'],['16']
28944,7,7727,2,['26'],['26']
28945,6,7727,3,"['16', '14']","['16', '14']"
28946,5,7727,4,"['24', '24']","['24', '24']"
28947,9,7727,5,"['14', '14']","['14', '14']"
28948,5,7727,6,['24'],['24']
28949,9,7727,7,['14'],['14']
28950,7,7727,8,['26'],['26']
28951,4,7727,9,['24'],['24']
28952,1,7727,10,"['24', '24']","['24', '24']"
28953,8,7727,11,"['24', '26']","['24', '26']"
28954,9,7728,0,"['14', '14']","['14', '14']"
28955,8,7728,1,"['16', '14']","['16', '14']"
28956,8,7728,2,['16'],['16']
28957,9,7728,3,['14'],['14']
28958,7,7728,4,"['24', '24']","['24', '24']"
28959,7,7728,5,['24'],['24']
28960,6,7728,6,"['24', '26']","['24', '26']"
28961,6,7728,7,['24'],['24']
28962,5,7728,8,['26'],['26']
28963,4,7728,9,"['24', '24']","['24', '24']"
28964,5,7728,10,['26'],['26']
28965,9,7728,11,['14'],['14']
28966,9,7729,0,"['14', '14']","['14', '14']"
28967,8,7729,1,['24'],['24']
28968,7,7729,2,"['14', '16']","['14', '16']"
28969,6,7729,3,['26'],['26']
28970,6,7729,4,['26'],['26']
28971,9,7729,5,['14'],['14']
28972,9,7729,6,['14'],['14']
28973,5,7729,7,"['26', '24']","['26', '24']"
28974,8,7729,8,"['24', '24']","['24', '24']"
28975,4,7729,9,['16'],['16']
28976,1,7729,10,"['24', '24']","['24', '24']"
28977,8,7729,11,['24'],['24']
28978,9,7730,0,['14'],['14']
28979,9,7730,1,"['14', '14']","['14', '14']"
28980,8,7730,2,"['24', '24']","['24', '24']"
28981,9,7730,3,['14'],['14']
28982,7,7730,4,['26'],['26']
28983,6,7730,5,"['24', '26']","['24', '26']"
28984,8,7730,6,['24'],['24']
28985,5,7730,7,['16'],['16']
28986,1,7730,8,"['16', '14']","['16', '14']"
28987,4,7730,9,"['24', '24']","['24', '24']"
28988,7,7730,10,['26'],['26']
28989,8,7730,11,['24'],['24']
28990,9,7731,0,['24'],['24']
28991,8,7731,1,['16'],['16']
28992,9,7731,2,"['24', '24']","['24', '24']"
28993,7,7731,3,"['16', '14']","['16', '14']"
28994,6,7731,4,['26'],['26']
28995,5,7731,5,['14'],['14']
28996,9,7731,6,['24'],['24']
28997,6,7731,7,['26'],['26']
28998,5,7731,8,"['14', '14']","['14', '14']"
28999,4,7731,9,['14'],['14']
29000,1,7731,10,"['24', '26']","['24', '26']"
29001,8,7731,11,"['24', '24']","['24', '24']"
29002,9,7732,0,"['24', '24']","['24', '24']"
29003,9,7732,1,['24'],['24']
29004,8,7732,2,['26'],['26']
29005,9,7732,3,"['24', '24']","['24', '24']"
29006,8,7732,4,['26'],['26']
29007,7,7732,5,['14'],['14']
29008,7,7732,6,['14'],['14']
29009,6,7732,7,"['14', '14']","['14', '14']"
29010,5,7732,8,"['14', '16']","['14', '16']"
29011,1,7732,9,"['24', '26']","['24', '26']"
29012,4,7732,10,['24'],['24']
29013,3,7732,11,['16'],['16']
29014,9,7733,0,"['24', '24']","['24', '24']"
29015,9,7733,1,['24'],['24']
29016,8,7733,2,"['16', '14']","['16', '14']"
29017,9,7733,3,['24'],['24']
29018,7,7733,4,['26'],['26']
29019,6,7733,5,"['24', '26']","['24', '26']"
29020,8,7733,6,['16'],['16']
29021,5,7733,7,"['24', '24']","['24', '24']"
29022,4,7733,8,"['14', '14']","['14', '14']"
29023,3,7733,9,['14'],['14']
29024,7,7733,10,['26'],['26']
29025,2,7733,11,['14'],['14']
29026,9,7734,0,['24'],['24']
29027,8,7734,1,['14'],['14']
29028,7,7734,2,"['24', '26']","['24', '26']"
29029,6,7734,3,['26'],['26']
29030,8,7734,4,"['14', '14']","['14', '14']"
29031,5,7734,5,"['14', '16']","['14', '16']"
29032,9,7734,6,"['24', '24']","['24', '24']"
29033,9,7734,7,['24'],['24']
29034,6,7734,8,['26'],['26']
29035,4,7734,9,"['24', '24']","['24', '24']"
29036,8,7734,10,['14'],['14']
29037,3,7734,11,['16'],['16']
29038,9,7735,0,['14'],['14']
29039,8,7735,1,"['24', '24']","['24', '24']"
29040,7,7735,2,['26'],['26']
29041,8,7735,3,['24'],['24']
29042,6,7735,4,"['24', '24']","['24', '24']"
29043,9,7735,5,['14'],['14']
29044,5,7735,6,"['14', '16']","['14', '16']"
29045,4,7735,7,['16'],['16']
29046,1,7735,8,"['24', '26']","['24', '26']"
29047,9,7735,9,"['14', '14']","['14', '14']"
29048,7,7735,10,['26'],['26']
29049,8,7735,11,['24'],['24']
29050,9,7736,0,"['24', '24']","['24', '24']"
29051,9,7736,1,['24'],['24']
29052,8,7736,2,"['24', '26']","['24', '26']"
29053,7,7736,3,['16'],['16']
29054,6,7736,4,"['14', '14']","['14', '14']"
29055,5,7736,5,['26'],['26']
29056,5,7736,6,['26'],['26']
29057,6,7736,7,['14'],['14']
29058,1,7736,8,"['14', '16']","['14', '16']"
29059,4,7736,9,['14'],['14']
29060,9,7736,10,"['24', '24']","['24', '24']"
29061,8,7736,11,['24'],['24']
29062,9,7737,0,['26'],['26']
29063,8,7737,1,"['14', '14']","['14', '14']"
29064,7,7737,2,['16'],['16']
29065,6,7737,3,"['24', '24']","['24', '24']"
29066,6,7737,4,['24'],['24']
29067,5,7737,5,"['16', '14']","['16', '14']"
29068,8,7737,6,['14'],['14']
29069,4,7737,7,"['24', '24']","['24', '24']"
29070,1,7737,8,"['26', '24']","['26', '24']"
29071,9,7737,9,['26'],['26']
29072,8,7737,10,['14'],['14']
29073,3,7737,11,['24'],['24']
29074,9,7738,0,"['24', '24']","['24', '24']"
29075,8,7738,1,['14'],['14']
29076,9,7738,2,['24'],['24']
29077,7,7738,3,['26'],['26']
29078,9,7738,4,"['24', '24']","['24', '24']"
29079,6,7738,5,['24'],['24']
29080,5,7738,6,['16'],['16']
29081,1,7738,7,"['16', '14']","['16', '14']"
29082,7,7738,8,['26'],['26']
29083,8,7738,9,"['26', '24']","['26', '24']"
29084,4,7738,10,"['14', '14']","['14', '14']"
29085,3,7738,11,['14'],['14']
29086,9,7739,0,['24'],['24']
29087,8,7739,1,"['14', '14']","['14', '14']"
29088,8,7739,2,['14'],['14']
29089,7,7739,3,['26'],['26']
29090,7,7739,4,['26'],['26']
29091,6,7739,5,"['14', '16']","['14', '16']"
29092,9,7739,6,['24'],['24']
29093,9,7739,7,"['24', '24']","['24', '24']"
29094,5,7739,8,"['24', '24']","['24', '24']"
29095,8,7739,9,['14'],['14']
29096,1,7739,10,"['24', '26']","['24', '26']"
29097,4,7739,11,['16'],['16']
29098,9,7740,0,"['24', '26']","['24', '26']"
29099,8,7740,1,['14'],['14']
29100,9,7740,2,['24'],['24']
29101,7,7740,3,"['16', '14']","['16', '14']"
29102,8,7740,4,['14'],['14']
29103,6,7740,5,['26'],['26']
29104,5,7740,6,['16'],['16']
29105,9,7740,7,['24'],['24']
29106,8,7740,8,"['14', '14']","['14', '14']"
29107,6,7740,9,['26'],['26']
29108,4,7740,10,"['24', '24']","['24', '24']"
29109,1,7740,11,"['24', '24']","['24', '24']"
29110,9,7741,0,"['14', '14']","['14', '14']"
29111,9,7741,1,['14'],['14']
29112,8,7741,2,"['24', '24']","['24', '24']"
29113,7,7741,3,['16'],['16']
29114,8,7741,4,['24'],['24']
29115,6,7741,5,['26'],['26']
29116,9,7741,6,['14'],['14']
29117,5,7741,7,"['24', '26']","['24', '26']"
29118,4,7741,8,"['24', '24']","['24', '24']"
29119,6,7741,9,['26'],['26']
29120,8,7741,10,['24'],['24']
29121,1,7741,11,"['16', '14']","['16', '14']"
29122,9,7742,0,"['24', '24']","['24', '24']"
29123,9,7742,1,"['24', '24']","['24', '24']"
29124,8,7742,2,['26'],['26']
29125,9,7742,3,['24'],['24']
29126,7,7742,4,['14'],['14']
29127,6,7742,5,['16'],['16']
29128,7,7742,6,"['14', '14']","['14', '14']"
29129,5,7742,7,['24'],['24']
29130,4,7742,8,['14'],['14']
29131,8,7742,9,['26'],['26']
29132,1,7742,10,"['26', '24']","['26', '24']"
29133,5,7742,11,"['14', '16']","['14', '16']"
29134,9,7743,0,"['14', '16']","['14', '16']"
29135,9,7743,1,"['14', '14']","['14', '14']"
29136,8,7743,2,"['24', '26']","['24', '26']"
29137,7,7743,3,['16'],['16']
29138,6,7743,4,['14'],['14']
29139,8,7743,5,['24'],['24']
29140,5,7743,6,"['24', '24']","['24', '24']"
29141,4,7743,7,['26'],['26']
29142,6,7743,8,['14'],['14']
29143,8,7743,9,['24'],['24']
29144,3,7743,10,['26'],['26']
29145,1,7743,11,"['24', '24']","['24', '24']"
29146,9,7744,0,['26'],['26']
29147,8,7744,1,"['24', '24']","['24', '24']"
29148,7,7744,2,['14'],['14']
29149,8,7744,3,['24'],['24']
29150,6,7744,4,['16'],['16']
29151,9,7744,5,['26'],['26']
29152,7,7744,6,"['14', '14']","['14', '14']"
29153,8,7744,7,['24'],['24']
29154,5,7744,8,"['24', '26']","['24', '26']"
29155,4,7744,9,"['24', '24']","['24', '24']"
29156,3,7744,10,['14'],['14']
29157,1,7744,11,"['16', '14']","['16', '14']"
29158,9,7745,0,"['24', '24']","['24', '24']"
29159,8,7745,1,['26'],['26']
29160,7,7745,2,"['26', '24']","['26', '24']"
29161,6,7745,3,['14'],['14']
29162,6,7745,4,"['14', '14']","['14', '14']"
29163,5,7745,5,['14'],['14']
29164,9,7745,6,"['24', '24']","['24', '24']"
29165,8,7745,7,['26'],['26']
29166,4,7745,8,['16'],['16']
29167,9,7745,9,['24'],['24']
29168,3,7745,10,['24'],['24']
29169,1,7745,11,"['16', '14']","['16', '14']"
29170,9,7746,0,['24'],['24']
29171,8,7746,1,"['14', '14']","['14', '14']"
29172,7,7746,2,['26'],['26']
29173,9,7746,3,['24'],['24']
29174,8,7746,4,['14'],['14']
29175,9,7746,5,"['24', '24']","['24', '24']"
29176,7,7746,6,['26'],['26']
29177,6,7746,7,"['16', '14']","['16', '14']"
29178,5,7746,8,"['24', '24']","['24', '24']"
29179,8,7746,9,['14'],['14']
29180,4,7746,10,['16'],['16']
29181,1,7746,11,"['24', '26']","['24', '26']"
29182,9,7747,0,['24'],['24']
29183,8,7747,1,['26'],['26']
29184,8,7747,2,['26'],['26']
29185,7,7747,3,['16'],['16']
29186,9,7747,4,['24'],['24']
29187,6,7747,5,['14'],['14']
29188,6,7747,6,"['14', '14']","['14', '14']"
29189,9,7747,7,"['24', '24']","['24', '24']"
29190,5,7747,8,"['26', '24']","['26', '24']"
29191,4,7747,9,['14'],['14']
29192,1,7747,10,"['16', '14']","['16', '14']"
29193,7,7747,11,"['24', '24']","['24', '24']"
29194,9,7748,0,"['14', '14']","['14', '14']"
29195,8,7748,1,"['24', '26']","['24', '26']"
29196,8,7748,2,['24'],['24']
29197,7,7748,3,"['14', '16']","['14', '16']"
29198,6,7748,4,['16'],['16']
29199,9,7748,5,['14'],['14']
29200,9,7748,6,['14'],['14']
29201,5,7748,7,"['24', '24']","['24', '24']"
29202,4,7748,8,['26'],['26']
29203,8,7748,9,['24'],['24']
29204,1,7748,10,"['24', '24']","['24', '24']"
29205,3,7748,11,['26'],['26']
29206,9,7749,0,"['14', '14']","['14', '14']"
29207,8,7749,1,"['26', '24']","['26', '24']"
29208,7,7749,2,['24'],['24']
29209,6,7749,3,"['16', '14']","['16', '14']"
29210,5,7749,4,['16'],['16']
29211,9,7749,5,['14'],['14']
29212,9,7749,6,['14'],['14']
29213,7,7749,7,"['24', '24']","['24', '24']"
29214,8,7749,8,['26'],['26']
29215,4,7749,9,['24'],['24']
29216,1,7749,10,"['24', '24']","['24', '24']"
29217,3,7749,11,['26'],['26']
29218,9,7750,0,['26'],['26']
29219,8,7750,1,['16'],['16']
29220,7,7750,2,['24'],['24']
29221,6,7750,3,"['26', '24']","['26', '24']"
29222,5,7750,4,['14'],['14']
29223,1,7750,5,"['16', '14']","['16', '14']"
29224,7,7750,6,['24'],['24']
29225,9,7750,7,['26'],['26']
29226,5,7750,8,['14'],['14']
29227,4,7750,9,"['24', '24']","['24', '24']"
29228,9,7750,10,"['24', '24']","['24', '24']"
29229,8,7750,11,"['14', '14']","['14', '14']"
29230,9,7751,0,['16'],['16']
29231,8,7751,1,['24'],['24']
29232,7,7751,2,['26'],['26']
29233,8,7751,3,['24'],['24']
29234,6,7751,4,"['14', '14']","['14', '14']"
29235,8,7751,5,"['24', '24']","['24', '24']"
29236,6,7751,6,['14'],['14']
29237,5,7751,7,"['24', '24']","['24', '24']"
29238,7,7751,8,['26'],['26']
29239,4,7751,9,['14'],['14']
29240,1,7751,10,"['16', '14']","['16', '14']"
29241,9,7751,11,"['26', '24']","['26', '24']"
29242,9,7752,0,['16'],['16']
29243,8,7752,1,['26'],['26']
29244,7,7752,2,['24'],['24']
29245,6,7752,3,"['14', '16']","['14', '16']"
29246,7,7752,4,"['24', '24']","['24', '24']"
29247,8,7752,5,['26'],['26']
29248,5,7752,6,['24'],['24']
29249,6,7752,7,['14'],['14']
29250,4,7752,8,"['14', '14']","['14', '14']"
29251,5,7752,9,"['24', '24']","['24', '24']"
29252,3,7752,10,['14'],['14']
29253,1,7752,11,"['26', '24']","['26', '24']"
29254,9,7753,0,"['14', '14']","['14', '14']"
29255,8,7753,1,['16'],['16']
29256,9,7753,2,['14'],['14']
29257,7,7753,3,['26'],['26']
29258,6,7753,4,['24'],['24']
29259,5,7753,5,"['26', '24']","['26', '24']"
29260,6,7753,6,"['24', '24']","['24', '24']"
29261,7,7753,7,['26'],['26']
29262,4,7753,8,"['24', '24']","['24', '24']"
29263,3,7753,9,['24'],['24']
29264,9,7753,10,['14'],['14']
29265,1,7753,11,"['16', '14']","['16', '14']"
29266,9,7754,0,['16'],['16']
29267,8,7754,1,"['24', '24']","['24', '24']"
29268,7,7754,2,"['14', '16']","['14', '16']"
29269,6,7754,3,['26'],['26']
29270,5,7754,4,"['26', '24']","['26', '24']"
29271,6,7754,5,['26'],['26']
29272,8,7754,6,"['24', '24']","['24', '24']"
29273,4,7754,7,['24'],['24']
29274,7,7754,8,['14'],['14']
29275,3,7754,9,['14'],['14']
29276,1,7754,10,"['14', '14']","['14', '14']"
29277,4,7754,11,['24'],['24']
29278,9,7755,0,"['16', '14']","['16', '14']"
29279,8,7755,1,['14'],['14']
29280,7,7755,2,"['24', '24']","['24', '24']"
29281,6,7755,3,['26'],['26']
29282,9,7755,4,['16'],['16']
29283,5,7755,5,"['24', '26']","['24', '26']"
29284,8,7755,6,"['14', '14']","['14', '14']"
29285,7,7755,7,['24'],['24']
29286,4,7755,8,"['24', '24']","['24', '24']"
29287,5,7755,9,['24'],['24']
29288,6,7755,10,['26'],['26']
29289,8,7755,11,['14'],['14']
29290,9,7756,0,['26'],['26']
29291,8,7756,1,"['24', '24']","['24', '24']"
29292,8,7756,2,"['24', '24']","['24', '24']"
29293,7,7756,3,"['26', '24']","['26', '24']"
29294,6,7756,4,['14'],['14']
29295,5,7756,5,['16'],['16']
29296,6,7756,6,"['14', '14']","['14', '14']"
29297,4,7756,7,['24'],['24']
29298,1,7756,8,"['16', '14']","['16', '14']"
29299,3,7756,9,['14'],['14']
29300,4,7756,10,['24'],['24']
29301,9,7756,11,['26'],['26']
29302,9,7757,0,['26'],['26']
29303,8,7757,1,"['24', '26']","['24', '26']"
29304,7,7757,2,"['14', '14']","['14', '14']"
29305,6,7757,3,"['16', '14']","['16', '14']"
29306,8,7757,4,"['24', '24']","['24', '24']"
29307,5,7757,5,['24'],['24']
29308,5,7757,6,['24'],['24']
29309,9,7757,7,['26'],['26']
29310,7,7757,8,['14'],['14']
29311,4,7757,9,"['24', '24']","['24', '24']"
29312,3,7757,10,['16'],['16']
29313,2,7757,11,['14'],['14']
29314,9,7758,0,"['14', '14']","['14', '14']"
29315,8,7758,1,['16'],['16']
29316,7,7758,2,['24'],['24']
29317,9,7758,3,['14'],['14']
29318,6,7758,4,"['14', '16']","['14', '16']"
29319,5,7758,5,"['26', '24']","['26', '24']"
29320,4,7758,6,['26'],['26']
29321,7,7758,7,['24'],['24']
29322,3,7758,8,['26'],['26']
29323,1,7758,9,"['24', '24']","['24', '24']"
29324,9,7758,10,"['24', '24']","['24', '24']"
29325,6,7758,11,['14'],['14']
29326,9,7759,0,"['24', '24']","['24', '24']"
29327,9,7759,1,['24'],['24']
29328,8,7759,2,"['16', '14']","['16', '14']"
29329,9,7759,3,"['24', '24']","['24', '24']"
29330,7,7759,4,"['24', '26']","['24', '26']"
29331,6,7759,5,['14'],['14']
29332,5,7759,6,['26'],['26']
29333,6,7759,7,['14'],['14']
29334,5,7759,8,['26'],['26']
29335,8,7759,9,['16'],['16']
29336,4,7759,10,"['14', '14']","['14', '14']"
29337,7,7759,11,['24'],['24']
29338,9,7760,0,"['24', '24']","['24', '24']"
29339,9,7760,1,"['24', '24']","['24', '24']"
29340,8,7760,2,['14'],['14']
