,instance_id,original_length,terminated_at_step,solved,tried,percentage
716,5716,23,23,1,1,0.0013245033112582781
717,5717,23,19,0,1,0.0
718,5718,23,23,1,1,0.0013245033112582781
719,5719,23,11,0,1,0.0
720,5720,23,14,0,1,0.0
721,5721,23,23,1,1,0.0013245033112582781
722,5722,23,22,0,1,0.0
723,5723,23,23,1,1,0.0013245033112582781
724,5724,23,23,1,1,0.0013245033112582781
725,5725,23,23,1,1,0.0013245033112582781
726,5726,23,18,0,1,0.0
727,5727,23,13,0,1,0.0
728,5728,23,22,0,1,0.0
729,5729,23,23,1,1,0.0013245033112582781
730,5730,23,23,1,1,0.0013245033112582781
731,5731,23,20,0,1,0.0
732,5732,23,15,0,1,0.0
733,5733,23,23,1,1,0.0013245033112582781
734,5734,23,21,0,1,0.0
735,5735,23,17,0,1,0.0
736,5736,23,23,1,1,0.0013245033112582781
737,5737,23,14,0,1,0.0
738,5738,23,15,0,1,0.0
739,5739,23,23,1,1,0.0013245033112582781
740,5740,23,19,0,1,0.0
741,5741,23,18,0,1,0.0
742,5742,23,19,0,1,0.0
743,5743,23,17,0,1,0.0
744,5744,23,23,1,1,0.0013245033112582781
745,5745,23,23,1,1,0.0013245033112582781
746,5746,23,23,1,1,0.0013245033112582781
747,5747,23,23,1,1,0.0013245033112582781
748,5748,23,23,1,1,0.0013245033112582781
749,5749,23,23,1,1,0.0013245033112582781
750,5750,23,21,0,1,0.0
751,5751,23,23,1,1,0.0013245033112582781
752,5752,23,18,0,1,0.0
753,5753,23,18,0,1,0.0
754,5754,23,21,0,1,0.0
755,5755,26,21,0,1,0.0
756,5756,26,20,0,1,0.0
757,5757,26,20,0,1,0.0
758,5758,26,25,0,1,0.0
759,5759,26,11,0,1,0.0
760,5760,26,19,0,1,0.0
761,5761,26,21,0,1,0.0
762,5762,26,26,1,1,0.0013245033112582781
763,5763,26,26,1,1,0.0013245033112582781
764,5764,26,14,0,1,0.0
765,5765,26,26,1,1,0.0013245033112582781
766,5766,26,26,1,1,0.0013245033112582781
767,5767,26,21,0,1,0.0
768,5768,26,26,1,1,0.0013245033112582781
769,5769,26,26,1,1,0.0013245033112582781
770,5770,26,26,1,1,0.0013245033112582781
771,5771,26,26,1,1,0.0013245033112582781
772,5772,26,26,1,1,0.0013245033112582781
773,5773,26,26,1,1,0.0013245033112582781
774,5774,26,23,0,1,0.0
775,5775,26,22,0,1,0.0
776,5776,26,15,0,1,0.0
777,5777,26,23,0,1,0.0
778,5778,26,26,1,1,0.0013245033112582781
779,5779,26,22,0,1,0.0
780,5780,26,21,0,1,0.0
781,5781,26,26,1,1,0.0013245033112582781
782,5782,26,26,1,1,0.0013245033112582781
783,5783,26,19,0,1,0.0
784,5784,26,26,1,1,0.0013245033112582781
785,5785,26,19,0,1,0.0
786,5786,26,25,0,1,0.0
787,5787,26,18,0,1,0.0
788,5788,26,24,0,1,0.0
789,5789,26,26,1,1,0.0013245033112582781
790,5790,26,21,0,1,0.0
791,5791,26,26,1,1,0.0013245033112582781
792,5792,26,26,1,1,0.0013245033112582781
793,5793,26,26,1,1,0.0013245033112582781
794,5794,26,20,0,1,0.0
795,5795,26,26,1,1,0.0013245033112582781
796,5796,26,24,0,1,0.0
797,5797,26,20,0,1,0.0
798,5798,26,26,1,1,0.0013245033112582781
799,5799,26,26,1,1,0.0013245033112582781
800,5800,26,26,1,1,0.0013245033112582781
801,5801,26,26,1,1,0.0013245033112582781
802,5802,26,26,1,1,0.0013245033112582781
803,5803,26,19,0,1,0.0
804,5804,26,21,0,1,0.0
805,5805,26,19,0,1,0.0
806,5806,26,18,0,1,0.0
807,5807,26,22,0,1,0.0
808,5808,26,26,1,1,0.0013245033112582781
809,5809,26,16,0,1,0.0
810,5810,26,26,1,1,0.0013245033112582781
811,5811,26,21,0,1,0.0
812,5812,26,26,1,1,0.0013245033112582781
813,5813,26,26,1,1,0.0013245033112582781
814,5814,26,17,0,1,0.0
815,5815,26,22,0,1,0.0
816,5816,26,21,0,1,0.0
817,5817,26,26,1,1,0.0013245033112582781
818,5818,26,26,1,1,0.0013245033112582781
819,5819,26,26,1,1,0.0013245033112582781
820,5820,26,17,0,1,0.0
821,5821,26,26,1,1,0.0013245033112582781
822,5822,26,25,0,1,0.0
823,5823,26,26,1,1,0.0013245033112582781
824,5824,26,19,0,1,0.0
825,5825,26,26,1,1,0.0013245033112582781
826,5826,26,23,0,1,0.0
827,5827,26,24,0,1,0.0
828,5828,26,17,0,1,0.0
829,5829,26,20,0,1,0.0
830,5830,26,20,0,1,0.0
831,5831,26,20,0,1,0.0
832,5832,26,15,0,1,0.0
833,5833,26,17,0,1,0.0
834,5834,26,18,0,1,0.0
835,5835,26,21,0,1,0.0
836,5836,26,25,0,1,0.0
837,5837,26,23,0,1,0.0
838,5838,26,25,0,1,0.0
839,5839,26,26,1,1,0.0013245033112582781
840,5840,26,21,0,1,0.0
841,5841,26,18,0,1,0.0
842,5842,26,18,0,1,0.0
843,5843,26,21,0,1,0.0
844,5844,26,18,0,1,0.0
845,5845,26,24,0,1,0.0
846,5846,26,24,0,1,0.0
847,5847,26,26,1,1,0.0013245033112582781
848,5848,26,17,0,1,0.0
849,5849,26,18,0,1,0.0
850,5850,26,19,0,1,0.0
851,5851,26,23,0,1,0.0
852,5852,26,26,1,1,0.0013245033112582781
853,5853,26,20,0,1,0.0
854,5854,26,26,1,1,0.0013245033112582781
855,5855,26,25,0,1,0.0
856,5856,26,26,1,1,0.0013245033112582781
857,5857,26,25,0,1,0.0
858,5858,26,26,1,1,0.0013245033112582781
859,5859,26,15,0,1,0.0
860,5860,26,26,1,1,0.0013245033112582781
861,5861,26,22,0,1,0.0
862,5862,26,26,1,1,0.0013245033112582781
863,5863,26,19,0,1,0.0
864,5864,26,22,0,1,0.0
865,5865,26,26,1,1,0.0013245033112582781
866,5866,26,21,0,1,0.0
867,5867,26,26,1,1,0.0013245033112582781
868,5868,26,20,0,1,0.0
869,5869,26,18,0,1,0.0
870,5870,26,17,0,1,0.0
871,5871,26,25,0,1,0.0
872,5872,26,25,0,1,0.0
873,5873,26,26,1,1,0.0013245033112582781
874,5874,26,19,0,1,0.0
875,5875,26,20,0,1,0.0
876,5876,26,23,0,1,0.0
877,5877,26,20,0,1,0.0
878,5878,26,21,0,1,0.0
879,5879,26,18,0,1,0.0
880,5880,26,20,0,1,0.0
881,5881,26,16,0,1,0.0
882,5882,26,26,1,1,0.0013245033112582781
883,5883,26,26,1,1,0.0013245033112582781
884,5884,26,21,0,1,0.0
885,5885,26,21,0,1,0.0
886,5886,26,26,1,1,0.0013245033112582781
887,5887,26,26,1,1,0.0013245033112582781
888,5888,26,20,0,1,0.0
889,5889,26,23,0,1,0.0
890,5890,26,18,0,1,0.0
891,5891,26,26,1,1,0.0013245033112582781
892,5892,26,20,0,1,0.0
893,5893,26,24,0,1,0.0
894,5894,26,22,0,1,0.0
895,5895,26,22,0,1,0.0
896,5896,26,21,0,1,0.0
897,5897,26,26,1,1,0.0013245033112582781
898,5898,26,15,0,1,0.0
899,5899,26,26,1,1,0.0013245033112582781
900,5900,26,26,1,1,0.0013245033112582781
901,5901,26,19,0,1,0.0
902,5902,26,21,0,1,0.0
903,5903,26,20,0,1,0.0
904,5904,26,22,0,1,0.0
905,5905,26,25,0,1,0.0
906,5906,26,23,0,1,0.0
907,5907,26,14,0,1,0.0
908,5908,26,26,1,1,0.0013245033112582781
909,5909,26,26,1,1,0.0013245033112582781
910,5910,26,26,1,1,0.0013245033112582781
911,5911,26,26,1,1,0.0013245033112582781
912,5912,26,19,0,1,0.0
913,5913,26,22,0,1,0.0
914,5914,26,21,0,1,0.0
915,5915,26,22,0,1,0.0
916,5916,26,26,1,1,0.0013245033112582781
917,5917,26,11,0,1,0.0
918,5918,26,26,1,1,0.0013245033112582781
919,5919,26,23,0,1,0.0
920,5920,26,26,1,1,0.0013245033112582781
921,5921,26,16,0,1,0.0
922,5922,26,25,0,1,0.0
923,5923,26,23,0,1,0.0
924,5924,26,26,1,1,0.0013245033112582781
925,5925,26,23,0,1,0.0
926,5926,26,26,1,1,0.0013245033112582781
927,5927,26,26,1,1,0.0013245033112582781
928,5928,26,20,0,1,0.0
929,5929,26,18,0,1,0.0
930,5930,26,26,1,1,0.0013245033112582781
931,5931,26,22,0,1,0.0
932,5932,26,18,0,1,0.0
933,5933,26,20,0,1,0.0
934,5934,26,22,0,1,0.0
935,5935,26,21,0,1,0.0
936,5936,26,26,1,1,0.0013245033112582781
937,5937,26,26,1,1,0.0013245033112582781
938,5938,26,26,1,1,0.0013245033112582781
939,5939,26,21,0,1,0.0
940,5940,26,21,0,1,0.0
941,5941,26,21,0,1,0.0
942,5942,26,26,1,1,0.0013245033112582781
943,5943,26,17,0,1,0.0
944,5944,26,18,0,1,0.0
945,5945,26,14,0,1,0.0
946,5946,26,22,0,1,0.0
947,5947,26,23,0,1,0.0
948,5948,26,19,0,1,0.0
949,5949,26,22,0,1,0.0
950,5950,26,22,0,1,0.0
951,5951,26,20,0,1,0.0
952,5952,26,21,0,1,0.0
953,5953,26,26,1,1,0.0013245033112582781
954,5954,26,23,0,1,0.0
955,5955,26,24,0,1,0.0
956,5956,26,26,1,1,0.0013245033112582781
957,5957,26,26,1,1,0.0013245033112582781
958,5958,26,26,1,1,0.0013245033112582781
959,5959,26,24,0,1,0.0
960,5960,26,26,1,1,0.0013245033112582781
961,5961,26,26,1,1,0.0013245033112582781
962,5962,26,26,1,1,0.0013245033112582781
963,5963,26,22,0,1,0.0
964,5964,26,22,0,1,0.0
965,5965,26,26,1,1,0.0013245033112582781
966,5966,26,26,1,1,0.0013245033112582781
967,5967,26,18,0,1,0.0
968,5968,26,26,1,1,0.0013245033112582781
969,5969,26,22,0,1,0.0
970,5970,26,22,0,1,0.0
971,5971,26,24,0,1,0.0
972,5972,26,24,0,1,0.0
973,5973,26,26,1,1,0.0013245033112582781
974,5974,26,19,0,1,0.0
975,5975,26,26,1,1,0.0013245033112582781
976,5976,26,18,0,1,0.0
977,5977,26,20,0,1,0.0
978,5978,26,26,1,1,0.0013245033112582781
979,5979,26,26,1,1,0.0013245033112582781
980,5980,26,26,1,1,0.0013245033112582781
981,5981,26,20,0,1,0.0
982,5982,26,26,1,1,0.0013245033112582781
983,5983,26,21,0,1,0.0
984,5984,26,26,1,1,0.0013245033112582781
985,5985,26,19,0,1,0.0
986,5986,26,22,0,1,0.0
987,5987,26,17,0,1,0.0
988,5988,26,26,1,1,0.0013245033112582781
989,5989,26,20,0,1,0.0
990,5990,26,26,1,1,0.0013245033112582781
991,5991,26,17,0,1,0.0
992,5992,26,17,0,1,0.0
993,5993,26,20,0,1,0.0
994,5994,26,18,0,1,0.0
995,5995,26,17,0,1,0.0
996,5996,26,26,1,1,0.0013245033112582781
997,5997,26,26,1,1,0.0013245033112582781
998,5998,26,21,0,1,0.0
999,5999,26,18,0,1,0.0
1000,6000,26,15,0,1,0.0
1001,6001,26,21,0,1,0.0
1002,6002,26,25,0,1,0.0
1003,6003,26,19,0,1,0.0
1004,6004,26,26,1,1,0.0013245033112582781
1005,6005,26,21,0,1,0.0
1006,6006,26,20,0,1,0.0
1007,6007,26,26,1,1,0.0013245033112582781
1008,6008,26,26,1,1,0.0013245033112582781
1009,6009,26,26,1,1,0.0013245033112582781
1010,6010,26,25,0,1,0.0
1011,6011,26,22,0,1,0.0
1012,6012,26,26,1,1,0.0013245033112582781
1013,6013,26,14,0,1,0.0
1014,6014,26,26,1,1,0.0013245033112582781
1015,6015,26,26,1,1,0.0013245033112582781
1016,6016,26,26,1,1,0.0013245033112582781
1017,6017,26,18,0,1,0.0
1018,6018,26,16,0,1,0.0
1019,6019,26,23,0,1,0.0
1020,6020,26,26,1,1,0.0013245033112582781
1021,6021,26,19,0,1,0.0
1022,6022,26,24,0,1,0.0
1023,6023,26,22,0,1,0.0
1024,6024,26,26,1,1,0.0013245033112582781
1025,6025,26,22,0,1,0.0
1026,6026,26,24,0,1,0.0
1027,6027,26,23,0,1,0.0
1028,6028,26,16,0,1,0.0
1029,6029,26,26,1,1,0.0013245033112582781
1030,6030,26,20,0,1,0.0
1031,6031,26,21,0,1,0.0
1032,6032,26,26,1,1,0.0013245033112582781
1033,6033,26,21,0,1,0.0
1034,6034,26,15,0,1,0.0
1035,6035,26,21,0,1,0.0
1036,6036,26,23,0,1,0.0
1037,6037,26,26,1,1,0.0013245033112582781
1038,6038,26,20,0,1,0.0
1039,6039,26,21,0,1,0.0
1040,6040,26,25,0,1,0.0
1041,6041,26,26,1,1,0.0013245033112582781
1042,6042,26,20,0,1,0.0
1043,6043,26,18,0,1,0.0
1044,6044,26,26,1,1,0.0013245033112582781
1045,6045,26,26,1,1,0.0013245033112582781
1046,6046,26,26,1,1,0.0013245033112582781
1047,6047,26,24,0,1,0.0
1048,6048,26,26,1,1,0.0013245033112582781
1049,6049,26,20,0,1,0.0
1050,6050,26,26,1,1,0.0013245033112582781
1051,6051,26,21,0,1,0.0
1052,6052,26,23,0,1,0.0
1053,6053,26,18,0,1,0.0
1054,6054,26,26,1,1,0.0013245033112582781
1055,6055,26,26,1,1,0.0013245033112582781
1056,6056,26,26,1,1,0.0013245033112582781
1057,6057,26,18,0,1,0.0
1058,6058,26,26,1,1,0.0013245033112582781
1059,6059,26,17,0,1,0.0
1060,6060,26,26,1,1,0.0013245033112582781
1061,6061,26,26,1,1,0.0013245033112582781
1062,6062,26,26,1,1,0.0013245033112582781
1063,6063,26,21,0,1,0.0
1064,6064,26,26,1,1,0.0013245033112582781
1065,6065,26,26,1,1,0.0013245033112582781
1066,6066,26,26,1,1,0.0013245033112582781
1067,6067,26,25,0,1,0.0
1068,6068,26,19,0,1,0.0
1069,6069,26,26,1,1,0.0013245033112582781
1070,6070,26,22,0,1,0.0
1071,6071,26,18,0,1,0.0
1072,6072,26,26,1,1,0.0013245033112582781
1073,6073,26,24,0,1,0.0
1074,6074,26,21,0,1,0.0
1075,6075,26,26,1,1,0.0013245033112582781
1076,6076,26,26,1,1,0.0013245033112582781
1077,6077,26,26,1,1,0.0013245033112582781
1078,6078,26,17,0,1,0.0
1079,6079,26,16,0,1,0.0
1080,6080,26,26,1,1,0.0013245033112582781
1081,6081,26,14,0,1,0.0
1082,6082,26,20,0,1,0.0
1083,6083,26,23,0,1,0.0
1084,6084,26,19,0,1,0.0
1085,6085,26,26,1,1,0.0013245033112582781
1086,6086,26,25,0,1,0.0
1087,6087,26,24,0,1,0.0
1088,6088,26,20,0,1,0.0
1089,6089,26,26,1,1,0.0013245033112582781
1090,6090,26,26,1,1,0.0013245033112582781
1091,6091,26,26,1,1,0.0013245033112582781
1092,6092,26,25,0,1,0.0
1093,6093,26,19,0,1,0.0
1094,6094,26,23,0,1,0.0
1095,6095,26,26,1,1,0.0013245033112582781
1096,6096,26,21,0,1,0.0
1097,6097,26,21,0,1,0.0
1098,6098,26,15,0,1,0.0
1099,6099,26,26,1,1,0.0013245033112582781
1100,6100,26,22,0,1,0.0
1101,6101,26,26,1,1,0.0013245033112582781
1102,6102,26,19,0,1,0.0
1103,6103,26,17,0,1,0.0
1104,6104,26,16,0,1,0.0
1105,6105,26,26,1,1,0.0013245033112582781
1106,6106,26,24,0,1,0.0
1107,6107,26,22,0,1,0.0
1108,6108,26,13,0,1,0.0
1109,6109,26,21,0,1,0.0
1110,6110,26,26,1,1,0.0013245033112582781
1111,6111,26,26,1,1,0.0013245033112582781
1112,6112,26,26,1,1,0.0013245033112582781
1113,6113,26,23,0,1,0.0
1114,6114,26,19,0,1,0.0
1115,6115,26,22,0,1,0.0
1116,6116,26,24,0,1,0.0
1117,6117,26,26,1,1,0.0013245033112582781
1118,6118,26,25,0,1,0.0
1119,6119,26,15,0,1,0.0
1120,6120,26,23,0,1,0.0
1121,6121,26,24,0,1,0.0
1122,6122,26,19,0,1,0.0
1123,6123,26,20,0,1,0.0
1124,6124,26,26,1,1,0.0013245033112582781
1125,6125,26,22,0,1,0.0
1126,6126,26,22,0,1,0.0
1127,6127,26,17,0,1,0.0
1128,6128,26,20,0,1,0.0
1129,6129,26,20,0,1,0.0
1130,6130,26,26,1,1,0.0013245033112582781
1131,6131,26,26,1,1,0.0013245033112582781
1132,6132,26,26,1,1,0.0013245033112582781
1133,6133,26,26,1,1,0.0013245033112582781
1134,6134,26,24,0,1,0.0
1135,6135,26,19,0,1,0.0
1136,6136,26,26,1,1,0.0013245033112582781
1137,6137,26,26,1,1,0.0013245033112582781
1138,6138,26,26,1,1,0.0013245033112582781
1139,6139,26,22,0,1,0.0
1140,6140,26,26,1,1,0.0013245033112582781
1141,6141,26,22,0,1,0.0
1142,6142,26,26,1,1,0.0013245033112582781
1143,6143,26,23,0,1,0.0
1144,6144,26,26,1,1,0.0013245033112582781
1145,6145,26,26,1,1,0.0013245033112582781
1146,6146,26,26,1,1,0.0013245033112582781
1147,6147,26,16,0,1,0.0
1148,6148,26,24,0,1,0.0
1149,6149,26,16,0,1,0.0
1150,6150,26,26,1,1,0.0013245033112582781
1151,6151,26,24,0,1,0.0
1152,6152,26,26,1,1,0.0013245033112582781
1153,6153,26,26,1,1,0.0013245033112582781
1154,6154,26,26,1,1,0.0013245033112582781
1155,6155,26,26,1,1,0.0013245033112582781
1156,6156,26,26,1,1,0.0013245033112582781
1157,6157,26,26,1,1,0.0013245033112582781
1158,6158,26,22,0,1,0.0
1159,6159,26,20,0,1,0.0
1160,6160,26,23,0,1,0.0
1161,6161,26,21,0,1,0.0
1162,6162,26,26,1,1,0.0013245033112582781
1163,6163,26,21,0,1,0.0
1164,6164,26,26,1,1,0.0013245033112582781
1165,6165,26,26,1,1,0.0013245033112582781
1166,6166,26,26,1,1,0.0013245033112582781
1167,6167,26,18,0,1,0.0
1168,6168,26,19,0,1,0.0
1169,6169,26,13,0,1,0.0
1170,6170,26,22,0,1,0.0
1171,6171,26,26,1,1,0.0013245033112582781
1172,6172,26,19,0,1,0.0
1173,6173,26,26,1,1,0.0013245033112582781
1174,6174,26,16,0,1,0.0
1175,6175,26,26,1,1,0.0013245033112582781
1176,6176,26,16,0,1,0.0
1177,6177,26,26,1,1,0.0013245033112582781
1178,6178,26,26,1,1,0.0013245033112582781
1179,6179,26,26,1,1,0.0013245033112582781
1180,6180,26,21,0,1,0.0
1181,6181,26,23,0,1,0.0
1182,6182,26,19,0,1,0.0
1183,6183,26,18,0,1,0.0
1184,6184,26,24,0,1,0.0
1185,6185,26,25,0,1,0.0
1186,6186,26,21,0,1,0.0
1187,6187,26,26,1,1,0.0013245033112582781
1188,6188,26,25,0,1,0.0
1189,6189,26,24,0,1,0.0
1190,6190,26,24,0,1,0.0
1191,6191,26,22,0,1,0.0
1192,6192,26,26,1,1,0.0013245033112582781
1193,6193,26,20,0,1,0.0
1194,6194,26,20,0,1,0.0
1195,6195,26,17,0,1,0.0
1196,6196,26,26,1,1,0.0013245033112582781
1197,6197,26,26,1,1,0.0013245033112582781
1198,6198,26,22,0,1,0.0
1199,6199,26,20,0,1,0.0
1200,6200,26,23,0,1,0.0
1201,6201,26,26,1,1,0.0013245033112582781
1202,6202,26,26,1,1,0.0013245033112582781
1203,6203,26,20,0,1,0.0
1204,6204,26,25,0,1,0.0
1205,6205,26,26,1,1,0.0013245033112582781
1206,6206,26,26,1,1,0.0013245033112582781
1207,6207,26,24,0,1,0.0
1208,6208,26,26,1,1,0.0013245033112582781
1209,6209,26,24,0,1,0.0
1210,6210,26,26,1,1,0.0013245033112582781
1211,6211,26,24,0,1,0.0
1212,6212,26,26,1,1,0.0013245033112582781
1213,6213,26,11,0,1,0.0
1214,6214,26,22,0,1,0.0
1215,6215,26,23,0,1,0.0
1216,6216,26,26,1,1,0.0013245033112582781
1217,6217,26,26,1,1,0.0013245033112582781
1218,6218,26,18,0,1,0.0
1219,6219,26,16,0,1,0.0
1220,6220,26,24,0,1,0.0
1221,6221,26,26,1,1,0.0013245033112582781
1222,6222,26,18,0,1,0.0
1223,6223,26,22,0,1,0.0
1224,6224,26,26,1,1,0.0013245033112582781
1225,6225,26,26,1,1,0.0013245033112582781
1226,6226,26,24,0,1,0.0
1227,6227,26,23,0,1,0.0
1228,6228,26,26,1,1,0.0013245033112582781
1229,6229,26,23,0,1,0.0
1230,6230,26,23,0,1,0.0
1231,6231,26,24,0,1,0.0
1232,6232,26,18,0,1,0.0
1233,6233,26,26,1,1,0.0013245033112582781
1234,6234,26,26,1,1,0.0013245033112582781
1235,6235,26,23,0,1,0.0
1236,6236,26,18,0,1,0.0
1237,6237,26,26,1,1,0.0013245033112582781
1238,6238,26,17,0,1,0.0
1239,6239,26,15,0,1,0.0
1240,6240,26,21,0,1,0.0
1241,6241,26,19,0,1,0.0
1242,6242,26,20,0,1,0.0
1243,6243,26,26,1,1,0.0013245033112582781
1244,6244,26,16,0,1,0.0
1245,6245,26,22,0,1,0.0
1246,6246,26,22,0,1,0.0
1247,6247,26,18,0,1,0.0
1248,6248,26,23,0,1,0.0
1249,6249,26,19,0,1,0.0
1250,6250,26,22,0,1,0.0
1251,6251,26,10,0,1,0.0
1252,6252,26,26,1,1,0.0013245033112582781
1253,6253,26,26,1,1,0.0013245033112582781
1254,6254,26,26,1,1,0.0013245033112582781
1255,6255,26,24,0,1,0.0
1256,6256,26,19,0,1,0.0
1257,6257,26,26,1,1,0.0013245033112582781
1258,6258,26,26,1,1,0.0013245033112582781
1259,6259,26,23,0,1,0.0
1260,6260,26,26,1,1,0.0013245033112582781
1261,6261,26,16,0,1,0.0
1262,6262,26,21,0,1,0.0
1263,6263,26,26,1,1,0.0013245033112582781
1264,6264,26,26,1,1,0.0013245033112582781
1265,6265,26,26,1,1,0.0013245033112582781
1266,6266,26,18,0,1,0.0
1267,6267,26,25,0,1,0.0
1268,6268,26,26,1,1,0.0013245033112582781
1269,6269,26,23,0,1,0.0
1270,6270,26,22,0,1,0.0
1271,6271,26,14,0,1,0.0
1272,6272,26,18,0,1,0.0
1273,6273,26,18,0,1,0.0
1274,6274,26,26,1,1,0.0013245033112582781
1275,6275,26,26,1,1,0.0013245033112582781
1276,6276,26,26,1,1,0.0013245033112582781
1277,6277,26,22,0,1,0.0
1278,6278,26,26,1,1,0.0013245033112582781
1279,6279,26,23,0,1,0.0
1280,6280,26,25,0,1,0.0
1281,6281,26,26,1,1,0.0013245033112582781
1282,6282,26,21,0,1,0.0
1283,6283,26,20,0,1,0.0
1284,6284,26,24,0,1,0.0
1285,6285,26,21,0,1,0.0
1286,6286,26,16,0,1,0.0
1287,6287,26,22,0,1,0.0
1288,6288,26,24,0,1,0.0
1289,6289,26,21,0,1,0.0
1290,6290,26,26,1,1,0.0013245033112582781
1291,6291,26,25,0,1,0.0
1292,6292,26,26,1,1,0.0013245033112582781
1293,6293,26,26,1,1,0.0013245033112582781
1294,6294,26,24,0,1,0.0
1295,6295,26,26,1,1,0.0013245033112582781
1296,6296,26,26,1,1,0.0013245033112582781
1297,6297,26,21,0,1,0.0
1298,6298,26,26,1,1,0.0013245033112582781
1299,6299,26,26,1,1,0.0013245033112582781
1300,6300,26,18,0,1,0.0
1301,6301,26,14,0,1,0.0
1302,6302,26,21,0,1,0.0
1303,6303,26,22,0,1,0.0
1304,6304,26,26,1,1,0.0013245033112582781
1305,6305,26,22,0,1,0.0
1306,6306,26,23,0,1,0.0
1307,6307,26,21,0,1,0.0
1308,6308,26,24,0,1,0.0
1309,6309,26,24,0,1,0.0
1310,6310,26,26,1,1,0.0013245033112582781
1311,6311,26,20,0,1,0.0
1312,6312,26,24,0,1,0.0
1313,6313,26,23,0,1,0.0
1314,6314,26,23,0,1,0.0
1315,6315,26,26,1,1,0.0013245033112582781
1316,6316,26,26,1,1,0.0013245033112582781
1317,6317,26,26,1,1,0.0013245033112582781
1318,6318,26,25,0,1,0.0
1319,6319,26,26,1,1,0.0013245033112582781
1320,6320,26,21,0,1,0.0
1321,6321,26,21,0,1,0.0
1322,6322,26,17,0,1,0.0
1323,6323,26,23,0,1,0.0
1324,6324,26,21,0,1,0.0
1325,6325,26,16,0,1,0.0
1326,6326,26,26,1,1,0.0013245033112582781
1327,6327,26,23,0,1,0.0
1328,6328,26,24,0,1,0.0
1329,6329,26,26,1,1,0.0013245033112582781
1330,6330,26,20,0,1,0.0
1331,6331,26,20,0,1,0.0
1332,6332,26,26,1,1,0.0013245033112582781
1333,6333,26,26,1,1,0.0013245033112582781
1334,6334,26,23,0,1,0.0
1335,6335,26,14,0,1,0.0
1336,6336,26,23,0,1,0.0
1337,6337,26,26,1,1,0.0013245033112582781
1338,6338,26,20,0,1,0.0
1339,6339,26,20,0,1,0.0
1340,6340,26,26,1,1,0.0013245033112582781
1341,6341,26,26,1,1,0.0013245033112582781
1342,6342,26,26,1,1,0.0013245033112582781
1343,6343,26,21,0,1,0.0
1344,6344,26,21,0,1,0.0
1345,6345,26,24,0,1,0.0
1346,6346,26,22,0,1,0.0
1347,6347,26,15,0,1,0.0
1348,6348,26,26,1,1,0.0013245033112582781
1349,6349,26,26,1,1,0.0013245033112582781
1350,6350,26,23,0,1,0.0
1351,6351,26,17,0,1,0.0
1352,6352,26,26,1,1,0.0013245033112582781
1353,6353,26,25,0,1,0.0
1354,6354,26,23,0,1,0.0
1355,6355,26,26,1,1,0.0013245033112582781
1356,6356,26,26,1,1,0.0013245033112582781
1357,6357,26,26,1,1,0.0013245033112582781
1358,6358,26,26,1,1,0.0013245033112582781
1359,6359,26,26,1,1,0.0013245033112582781
1360,6360,26,26,1,1,0.0013245033112582781
1361,6361,26,26,1,1,0.0013245033112582781
1362,6362,26,20,0,1,0.0
1363,6363,26,26,1,1,0.0013245033112582781
1364,6364,26,25,0,1,0.0
1365,6365,26,17,0,1,0.0
1366,6366,26,18,0,1,0.0
1367,6367,26,26,1,1,0.0013245033112582781
1368,6368,26,24,0,1,0.0
1369,6369,26,26,1,1,0.0013245033112582781
1370,6370,26,16,0,1,0.0
1371,6371,26,26,1,1,0.0013245033112582781
1372,6372,26,26,1,1,0.0013245033112582781
1373,6373,26,25,0,1,0.0
1374,6374,26,15,0,1,0.0
1375,6375,26,13,0,1,0.0
1376,6376,26,16,0,1,0.0
1377,6377,26,24,0,1,0.0
1378,6378,26,25,0,1,0.0
1379,6379,26,26,1,1,0.0013245033112582781
1380,6380,26,26,1,1,0.0013245033112582781
1381,6381,26,22,0,1,0.0
1382,6382,26,17,0,1,0.0
1383,6383,26,26,1,1,0.0013245033112582781
1384,6384,26,21,0,1,0.0
1385,6385,26,20,0,1,0.0
1386,6386,26,22,0,1,0.0
1387,6387,26,19,0,1,0.0
1388,6388,26,26,1,1,0.0013245033112582781
1389,6389,26,25,0,1,0.0
1390,6390,26,25,0,1,0.0
1391,6391,26,23,0,1,0.0
1392,6392,26,21,0,1,0.0
1393,6393,26,19,0,1,0.0
1394,6394,26,19,0,1,0.0
1395,6395,26,25,0,1,0.0
1396,6396,26,24,0,1,0.0
1397,6397,26,24,0,1,0.0
1398,6398,26,26,1,1,0.0013245033112582781
1399,6399,26,26,1,1,0.0013245033112582781
1400,6400,26,24,0,1,0.0
1401,6401,26,26,1,1,0.0013245033112582781
1402,6402,26,20,0,1,0.0
1403,6403,26,26,1,1,0.0013245033112582781
1404,6404,26,18,0,1,0.0
1405,6405,26,26,1,1,0.0013245033112582781
1406,6406,26,21,0,1,0.0
1407,6407,26,22,0,1,0.0
1408,6408,26,26,1,1,0.0013245033112582781
1409,6409,26,23,0,1,0.0
1410,6410,26,15,0,1,0.0
1411,6411,26,20,0,1,0.0
1412,6412,26,26,1,1,0.0013245033112582781
1413,6413,26,24,0,1,0.0
1414,6414,26,26,1,1,0.0013245033112582781
1415,6415,26,21,0,1,0.0
1416,6416,26,26,1,1,0.0013245033112582781
1417,6417,26,17,0,1,0.0
